timestamp,user,action,repo,repo_sensitivity,bytes_out,device,ip
2026-01-31T00:20:52,engineer.a,git_fetch,ai-orchestrator,crown_jewel,1676666,corp-laptop-14,10.239.44.49
2026-01-31T00:40:16,peer3,git_fetch,accelerator-arch,restricted,19779038,corp-workstation-7,10.210.96.151
2026-01-31T01:18:56,peer4,git_pull,general-tools,internal,43881911,corp-laptop-11,10.221.149.177
2026-01-31T01:37:33,peer4,git_fetch,general-tools,internal,27634820,corp-laptop-22,10.93.208.76
2026-01-31T02:13:15,peer1,git_clone,smartnic-fw,restricted,232797079,corp-laptop-11,10.238.197.132
2026-01-31T02:40:48,peer2,git_clone,build-pipelines,internal,398816718,corp-laptop-11,10.254.56.124
2026-01-31T03:19:09,peer4,git_fetch,smartnic-fw,restricted,41996350,corp-laptop-22,10.71.245.5
2026-01-31T03:52:12,peer1,git_pull,accelerator-arch,restricted,24421130,corp-laptop-11,10.136.246.216
2026-01-31T05:41:35,peer4,git_clone,smartnic-fw,restricted,308371584,corp-workstation-7,10.110.199.184
2026-01-31T07:20:40,peer4,git_fetch,general-tools,internal,5330013,corp-workstation-7,10.188.20.195
2026-01-31T08:18:02,peer1,git_fetch,build-pipelines,internal,7825039,corp-workstation-7,10.244.153.211
2026-01-31T09:07:19,peer2,git_clone,general-tools,internal,333237589,corp-laptop-22,10.240.123.57
2026-01-31T09:13:08,peer1,git_pull,smartnic-fw,restricted,12709532,corp-laptop-22,10.183.189.163
2026-01-31T12:00:42,peer5,git_fetch,accelerator-arch,restricted,4865111,corp-workstation-7,10.150.57.17
2026-01-31T13:24:00,peer1,git_fetch,accelerator-arch,restricted,3521194,corp-laptop-22,10.219.140.205
2026-01-31T13:30:09,peer5,git_archive_download,build-pipelines,internal,311738263,corp-laptop-22,10.124.93.88
2026-01-31T13:34:48,engineer.a,git_pull,accelerator-arch,restricted,46350149,corp-workstation-7,10.135.83.204
2026-01-31T14:12:04,peer3,git_pull,ai-orchestrator,crown_jewel,37198857,corp-laptop-22,10.184.21.127
2026-01-31T15:19:35,peer1,git_archive_download,accelerator-arch,restricted,336948888,corp-workstation-7,10.147.151.17
2026-01-31T15:40:29,peer1,git_clone,ai-orchestrator,crown_jewel,362425332,corp-laptop-22,10.51.193.235
2026-01-31T16:03:59,peer4,git_pull,smartnic-fw,restricted,1849828,corp-laptop-22,10.154.27.75
2026-01-31T16:38:31,peer4,git_fetch,build-pipelines,internal,13316568,corp-laptop-11,10.122.59.145
2026-01-31T16:59:09,peer1,git_archive_download,ai-orchestrator,crown_jewel,179807547,corp-laptop-11,10.28.53.54
2026-01-31T18:24:44,peer5,git_fetch,accelerator-arch,restricted,32042612,corp-workstation-7,10.70.101.62
2026-01-31T18:42:19,peer5,git_fetch,general-tools,internal,46771398,corp-laptop-14,10.13.8.37
2026-01-31T19:12:49,peer3,git_pull,build-pipelines,internal,47300236,corp-laptop-22,10.184.34.161
2026-01-31T19:12:52,engineer.a,git_pull,accelerator-arch,restricted,8053962,corp-laptop-14,10.191.67.248
2026-01-31T19:18:33,peer4,git_archive_download,accelerator-arch,restricted,136868923,corp-laptop-14,10.56.28.231
2026-01-31T19:52:41,peer2,git_fetch,general-tools,internal,6100160,corp-laptop-14,10.248.93.130
2026-01-31T20:14:30,engineer.a,git_fetch,smartnic-fw,restricted,17397272,corp-laptop-14,10.17.38.105
2026-01-31T20:16:19,peer1,git_fetch,smartnic-fw,restricted,15734125,corp-laptop-11,10.177.103.197
2026-01-31T22:37:09,peer5,git_fetch,smartnic-fw,restricted,12225705,corp-laptop-11,10.97.244.51
2026-01-31T23:11:27,peer1,git_pull,accelerator-arch,restricted,42082445,corp-laptop-14,10.158.147.168
2026-02-01T00:16:37,peer5,git_fetch,ai-orchestrator,crown_jewel,16595602,corp-laptop-14,10.251.29.34
2026-02-01T00:54:30,engineer.a,git_archive_download,accelerator-arch,restricted,232961757,corp-laptop-14,10.225.227.234
2026-02-01T01:22:46,peer1,git_archive_download,accelerator-arch,restricted,183125671,corp-laptop-11,10.34.69.138
2026-02-01T02:10:42,peer2,git_fetch,smartnic-fw,restricted,18884626,corp-laptop-11,10.105.76.15
2026-02-01T03:01:38,engineer.a,git_archive_download,accelerator-arch,restricted,398424743,corp-laptop-22,10.225.242.240
2026-02-01T03:14:39,peer1,git_fetch,smartnic-fw,restricted,29380186,corp-laptop-22,10.19.75.240
2026-02-01T03:17:38,peer2,git_fetch,smartnic-fw,restricted,23201625,corp-workstation-7,10.249.73.106
2026-02-01T03:59:13,engineer.a,git_pull,ai-orchestrator,crown_jewel,6045615,corp-laptop-14,10.18.191.163
2026-02-01T04:06:33,peer1,git_fetch,build-pipelines,internal,4650222,corp-laptop-14,10.88.28.61
2026-02-01T04:28:04,engineer.a,git_archive_download,build-pipelines,internal,321857587,corp-laptop-14,10.159.8.171
2026-02-01T05:16:57,peer4,git_clone,general-tools,internal,64786076,corp-laptop-22,10.34.175.142
2026-02-01T06:28:08,peer3,git_fetch,general-tools,internal,27657159,corp-workstation-7,10.110.227.101
2026-02-01T06:32:07,engineer.a,git_archive_download,accelerator-arch,restricted,213298876,corp-laptop-14,10.106.218.27
2026-02-01T07:53:53,engineer.a,git_pull,smartnic-fw,restricted,48134957,corp-laptop-14,10.134.68.182
2026-02-01T08:01:17,peer5,git_pull,build-pipelines,internal,2229612,corp-laptop-11,10.76.123.79
2026-02-01T09:09:35,peer2,git_archive_download,smartnic-fw,restricted,255045632,corp-workstation-7,10.4.108.217
2026-02-01T09:29:03,peer5,git_fetch,smartnic-fw,restricted,39239968,corp-laptop-11,10.159.182.120
2026-02-01T10:04:46,engineer.a,git_fetch,general-tools,internal,2701076,corp-workstation-7,10.244.81.30
2026-02-01T10:17:05,engineer.a,git_fetch,accelerator-arch,restricted,34618385,corp-laptop-22,10.117.201.138
2026-02-01T11:00:15,peer4,git_archive_download,smartnic-fw,restricted,55102053,corp-laptop-14,10.125.243.182
2026-02-01T11:09:28,peer5,git_fetch,ai-orchestrator,crown_jewel,42117720,corp-laptop-14,10.61.52.253
2026-02-01T11:15:50,peer3,git_fetch,smartnic-fw,restricted,10020462,corp-laptop-14,10.234.74.238
2026-02-01T11:35:10,peer1,git_archive_download,build-pipelines,internal,357142522,corp-laptop-11,10.197.39.139
2026-02-01T11:50:56,peer3,git_clone,build-pipelines,internal,66482085,corp-laptop-14,10.248.230.176
2026-02-01T13:03:31,peer2,git_fetch,build-pipelines,internal,12192051,corp-laptop-22,10.105.157.124
2026-02-01T13:21:57,peer3,git_fetch,accelerator-arch,restricted,7527005,corp-laptop-11,10.98.236.128
2026-02-01T13:39:37,peer1,git_fetch,ai-orchestrator,crown_jewel,17596001,corp-laptop-14,10.176.252.81
2026-02-01T13:55:41,peer3,git_fetch,smartnic-fw,restricted,49763455,corp-laptop-14,10.15.214.34
2026-02-01T14:49:51,engineer.a,git_archive_download,accelerator-arch,restricted,234108715,corp-workstation-7,10.216.113.116
2026-02-01T16:39:51,peer2,git_pull,smartnic-fw,restricted,41006364,corp-laptop-11,10.64.36.119
2026-02-01T17:18:12,peer5,git_pull,general-tools,internal,37103161,corp-laptop-14,10.77.204.179
2026-02-01T17:41:13,peer2,git_clone,ai-orchestrator,crown_jewel,199577567,corp-laptop-22,10.83.16.46
2026-02-01T18:18:54,peer2,git_pull,accelerator-arch,restricted,35201945,corp-workstation-7,10.13.103.195
2026-02-01T18:26:05,peer1,git_clone,accelerator-arch,restricted,187556989,corp-laptop-22,10.188.102.157
2026-02-01T19:17:23,peer1,git_pull,ai-orchestrator,crown_jewel,3932848,corp-workstation-7,10.73.206.223
2026-02-01T19:35:10,peer2,git_fetch,accelerator-arch,restricted,48386216,corp-laptop-14,10.147.4.103
2026-02-01T19:37:18,peer2,git_pull,accelerator-arch,restricted,22171768,corp-workstation-7,10.80.253.45
2026-02-02T00:43:32,peer5,git_fetch,general-tools,internal,33651500,corp-workstation-7,10.205.212.72
2026-02-02T00:57:52,engineer.a,git_fetch,smartnic-fw,restricted,49145052,corp-laptop-14,10.66.189.46
2026-02-02T01:03:19,engineer.a,git_fetch,accelerator-arch,restricted,2613421,corp-laptop-14,10.169.143.118
2026-02-02T02:03:00,peer3,git_clone,smartnic-fw,restricted,120312235,corp-laptop-22,10.58.182.239
2026-02-02T02:04:22,peer5,git_pull,general-tools,internal,17413887,corp-laptop-14,10.112.150.57
2026-02-02T03:33:37,engineer.a,git_fetch,ai-orchestrator,crown_jewel,42607376,corp-laptop-14,10.218.172.197
2026-02-02T04:05:02,peer3,git_pull,general-tools,internal,6001585,corp-workstation-7,10.135.130.134
2026-02-02T04:15:47,peer3,git_archive_download,smartnic-fw,restricted,231044554,corp-laptop-22,10.35.211.189
2026-02-02T04:39:13,peer5,git_archive_download,smartnic-fw,restricted,187858080,corp-laptop-22,10.48.23.154
2026-02-02T05:35:52,peer4,git_archive_download,ai-orchestrator,crown_jewel,250783222,corp-laptop-14,10.54.45.197
2026-02-02T06:53:14,peer5,git_clone,accelerator-arch,restricted,278154019,corp-workstation-7,10.173.98.171
2026-02-02T07:24:24,engineer.a,git_fetch,accelerator-arch,restricted,9171554,corp-workstation-7,10.11.125.208
2026-02-02T07:26:18,engineer.a,git_archive_download,accelerator-arch,restricted,187117867,corp-laptop-22,10.209.167.172
2026-02-02T07:49:23,peer3,git_fetch,accelerator-arch,restricted,22979598,corp-workstation-7,10.22.241.71
2026-02-02T08:19:27,peer1,git_pull,smartnic-fw,restricted,7426463,corp-laptop-11,10.164.138.220
2026-02-02T08:31:48,peer3,git_archive_download,general-tools,internal,347175762,corp-laptop-22,10.132.135.69
2026-02-02T08:53:29,peer5,git_fetch,smartnic-fw,restricted,16567654,corp-laptop-14,10.241.214.193
2026-02-02T09:51:26,peer4,git_pull,accelerator-arch,restricted,26723552,corp-laptop-14,10.165.42.153
2026-02-02T10:08:25,peer4,git_pull,general-tools,internal,6948085,corp-workstation-7,10.140.214.206
2026-02-02T10:24:11,engineer.a,git_pull,ai-orchestrator,crown_jewel,6956535,corp-workstation-7,10.253.54.201
2026-02-02T11:21:10,peer2,git_clone,general-tools,internal,74619019,corp-laptop-22,10.161.234.26
2026-02-02T12:33:02,peer5,git_fetch,smartnic-fw,restricted,21255664,corp-laptop-11,10.220.164.245
2026-02-02T12:37:42,engineer.a,git_fetch,accelerator-arch,restricted,10855165,corp-laptop-14,10.197.44.16
2026-02-02T12:50:09,peer2,git_clone,accelerator-arch,restricted,314642237,corp-laptop-14,10.46.80.137
2026-02-02T13:02:14,peer1,git_archive_download,build-pipelines,internal,107448339,corp-workstation-7,10.159.116.59
2026-02-02T13:25:17,peer2,git_pull,general-tools,internal,1091316,corp-laptop-14,10.93.100.158
2026-02-02T14:15:17,peer4,git_pull,build-pipelines,internal,45621066,corp-laptop-22,10.189.1.162
2026-02-02T15:28:58,peer2,git_clone,build-pipelines,internal,215050479,corp-laptop-14,10.81.58.59
2026-02-02T17:27:44,peer3,git_pull,build-pipelines,internal,22299348,corp-laptop-14,10.104.36.239
2026-02-02T19:00:19,peer4,git_archive_download,ai-orchestrator,crown_jewel,78114769,corp-laptop-11,10.5.151.39
2026-02-02T21:54:44,peer2,git_pull,build-pipelines,internal,26753383,corp-laptop-11,10.241.202.44
2026-02-02T22:28:53,peer4,git_archive_download,accelerator-arch,restricted,91429875,corp-laptop-11,10.170.212.76
2026-02-02T23:09:27,peer5,git_pull,build-pipelines,internal,48035110,corp-laptop-14,10.238.18.197
2026-02-03T00:10:31,peer5,git_clone,smartnic-fw,restricted,397400390,corp-laptop-11,10.156.204.170
2026-02-03T00:29:54,peer3,git_clone,general-tools,internal,332905224,corp-laptop-22,10.52.96.159
2026-02-03T01:24:30,peer5,git_fetch,smartnic-fw,restricted,32797295,corp-laptop-14,10.10.39.181
2026-02-03T03:04:01,engineer.a,git_clone,smartnic-fw,restricted,1217350146,corp-laptop-14,10.8.7.116
2026-02-03T03:07:34,peer3,git_fetch,ai-orchestrator,crown_jewel,1799157,corp-workstation-7,10.4.180.113
2026-02-03T03:23:23,peer4,git_clone,build-pipelines,internal,76958122,corp-laptop-22,10.63.182.51
2026-02-03T04:02:27,engineer.a,git_fetch,smartnic-fw,restricted,24143639,corp-laptop-22,10.89.226.241
2026-02-03T04:29:39,peer4,git_archive_download,smartnic-fw,restricted,68233620,corp-workstation-7,10.68.160.121
2026-02-03T05:14:32,peer1,git_pull,ai-orchestrator,crown_jewel,34798688,corp-laptop-11,10.28.93.79
2026-02-03T05:49:31,engineer.a,git_clone_mirror,ai-orchestrator,crown_jewel,1330083924,corp-laptop-14,10.1.139.22
2026-02-03T06:33:50,peer2,git_fetch,build-pipelines,internal,49304127,corp-laptop-11,10.32.145.103
2026-02-03T07:10:13,peer5,git_pull,build-pipelines,internal,38632897,corp-laptop-14,10.246.186.138
2026-02-03T08:26:45,peer4,git_fetch,accelerator-arch,restricted,5953320,corp-laptop-14,10.81.111.181
2026-02-03T10:18:44,engineer.a,git_pull,smartnic-fw,restricted,45313136,corp-workstation-7,10.103.82.113
2026-02-03T10:50:57,engineer.a,git_pull,smartnic-fw,restricted,29403196,corp-laptop-14,10.164.71.203
2026-02-03T11:16:52,engineer.a,git_fetch,ai-orchestrator,crown_jewel,11050665,corp-laptop-14,10.144.201.68
2026-02-03T11:39:01,peer4,git_clone,ai-orchestrator,crown_jewel,99558236,corp-workstation-7,10.121.75.6
2026-02-03T12:16:20,peer1,git_archive_download,ai-orchestrator,crown_jewel,203858867,corp-workstation-7,10.215.7.56
2026-02-03T12:47:12,engineer.a,git_clone,accelerator-arch,restricted,1431951938,corp-laptop-14,10.47.4.110
2026-02-03T12:58:14,engineer.a,git_fetch,smartnic-fw,restricted,27171473,corp-laptop-14,10.56.187.216
2026-02-03T13:22:46,engineer.a,git_fetch,ai-orchestrator,crown_jewel,41509970,corp-workstation-7,10.87.130.4
2026-02-03T13:50:20,engineer.a,git_pull,accelerator-arch,restricted,47726056,corp-laptop-14,10.42.239.27
2026-02-03T15:06:10,engineer.a,git_archive_download,smartnic-fw,restricted,1763050709,corp-laptop-14,10.119.18.236
2026-02-03T15:44:55,engineer.a,git_fetch,ai-orchestrator,crown_jewel,365833,corp-laptop-14,10.164.100.32
2026-02-03T16:11:20,engineer.a,git_clone_mirror,accelerator-arch,restricted,231023924,corp-workstation-7,10.90.217.144
2026-02-03T16:38:19,peer4,git_pull,ai-orchestrator,crown_jewel,2140440,corp-laptop-14,10.244.3.172
2026-02-03T16:51:25,peer5,git_fetch,build-pipelines,internal,36461541,corp-laptop-22,10.201.119.10
2026-02-03T16:52:47,engineer.a,git_bundle_create,smartnic-fw,restricted,1350019869,corp-laptop-14,10.108.20.184
2026-02-03T16:52:58,peer4,git_fetch,smartnic-fw,restricted,12590193,corp-workstation-7,10.237.112.76
2026-02-03T16:55:37,engineer.a,git_clone,ai-orchestrator,crown_jewel,674390132,corp-workstation-7,10.189.156.98
2026-02-03T18:52:02,engineer.a,git_fetch,accelerator-arch,restricted,45618562,corp-laptop-14,10.28.201.204
2026-02-03T19:20:41,peer1,git_pull,build-pipelines,internal,5265166,corp-workstation-7,10.241.117.238
2026-02-03T19:51:24,peer2,git_fetch,accelerator-arch,restricted,4558505,corp-laptop-22,10.120.100.97
2026-02-03T20:00:21,peer5,git_pull,smartnic-fw,restricted,37394035,corp-laptop-22,10.166.37.184
2026-02-03T20:45:28,engineer.a,git_fetch,accelerator-arch,restricted,1170584,corp-laptop-14,10.223.237.89
2026-02-03T20:53:02,engineer.a,git_fetch,smartnic-fw,restricted,38727192,corp-laptop-14,10.66.195.53
2026-02-03T21:21:12,engineer.a,git_fetch,ai-orchestrator,crown_jewel,41876394,corp-workstation-7,10.70.26.33
2026-02-03T21:21:20,peer5,git_fetch,build-pipelines,internal,40024007,corp-laptop-22,10.68.211.176
2026-02-03T22:05:53,peer4,git_archive_download,smartnic-fw,restricted,245069962,corp-laptop-14,10.66.83.19
2026-02-03T22:11:38,engineer.a,git_fetch,accelerator-arch,restricted,16368648,corp-laptop-14,10.104.96.122
2026-02-03T22:53:55,peer3,git_pull,general-tools,internal,35779617,corp-laptop-22,10.118.109.69
2026-02-03T23:09:23,peer1,git_pull,build-pipelines,internal,23490867,corp-laptop-22,10.199.77.113
2026-02-03T23:12:11,engineer.a,git_archive_download,accelerator-arch,restricted,951718819,corp-laptop-22,10.38.56.70
2026-02-04T00:24:08,peer1,git_fetch,build-pipelines,internal,29279702,corp-laptop-22,10.42.89.247
2026-02-04T00:24:21,peer3,git_pull,general-tools,internal,39842229,corp-workstation-7,10.45.103.209
2026-02-04T01:15:06,peer1,git_pull,accelerator-arch,restricted,46468767,corp-laptop-22,10.76.230.10
2026-02-04T01:26:54,peer1,git_fetch,build-pipelines,internal,24943609,corp-laptop-22,10.127.65.140
2026-02-04T01:48:12,peer1,git_archive_download,accelerator-arch,restricted,299133827,corp-workstation-7,10.76.251.85
2026-02-04T02:56:45,peer4,git_pull,build-pipelines,internal,18611414,corp-laptop-22,10.16.112.241
2026-02-04T03:00:37,peer1,git_archive_download,build-pipelines,internal,397447724,corp-laptop-11,10.143.166.27
2026-02-04T03:41:29,peer3,git_clone,accelerator-arch,restricted,204860595,corp-laptop-11,10.35.97.126
2026-02-04T09:27:20,peer1,git_fetch,build-pipelines,internal,26407992,corp-laptop-22,10.57.206.42
2026-02-04T11:37:28,engineer.a,git_archive_download,smartnic-fw,restricted,243162169,corp-laptop-14,10.143.133.97
2026-02-04T12:51:31,peer4,git_fetch,ai-orchestrator,crown_jewel,17779456,corp-workstation-7,10.166.171.18
2026-02-04T14:03:38,peer2,git_fetch,smartnic-fw,restricted,6813649,corp-laptop-22,10.33.131.235
2026-02-04T15:49:20,engineer.a,git_pull,smartnic-fw,restricted,2883085,corp-laptop-14,10.194.254.23
2026-02-04T16:01:10,peer5,git_fetch,smartnic-fw,restricted,27589280,corp-laptop-14,10.252.102.238
2026-02-04T16:22:26,peer2,git_fetch,general-tools,internal,31752462,corp-laptop-14,10.224.198.39
2026-02-04T17:34:49,peer5,git_archive_download,build-pipelines,internal,66879028,corp-workstation-7,10.74.66.245
2026-02-04T17:38:34,peer1,git_pull,general-tools,internal,30639589,corp-workstation-7,10.99.152.157
2026-02-04T18:22:00,peer4,git_fetch,build-pipelines,internal,7984488,corp-laptop-11,10.211.0.152
2026-02-04T18:30:08,peer2,git_fetch,accelerator-arch,restricted,12432050,corp-laptop-14,10.245.34.172
2026-02-04T19:59:31,peer3,git_fetch,build-pipelines,internal,26124740,corp-laptop-11,10.23.103.130
2026-02-04T20:23:16,peer2,git_archive_download,build-pipelines,internal,276393431,corp-workstation-7,10.54.36.104
2026-02-04T21:21:36,peer4,git_archive_download,smartnic-fw,restricted,228699515,corp-laptop-11,10.33.5.43
2026-02-04T21:32:20,peer1,git_fetch,ai-orchestrator,crown_jewel,45513766,corp-workstation-7,10.175.75.184
2026-02-04T21:47:47,peer4,git_fetch,accelerator-arch,restricted,49234639,corp-laptop-22,10.94.138.142
2026-02-04T22:05:19,peer3,git_fetch,smartnic-fw,restricted,21271461,corp-laptop-14,10.152.249.205
2026-02-04T22:08:02,peer1,git_fetch,ai-orchestrator,crown_jewel,13204247,corp-laptop-22,10.89.153.253
2026-02-04T22:20:39,peer5,git_clone,general-tools,internal,366902839,corp-laptop-14,10.142.243.176
2026-02-04T23:18:42,peer3,git_archive_download,general-tools,internal,272251796,corp-laptop-22,10.152.6.250
2026-02-04T23:49:47,peer3,git_fetch,build-pipelines,internal,7396670,corp-laptop-14,10.155.101.172
2026-02-05T00:18:43,peer1,git_fetch,smartnic-fw,restricted,24739521,corp-laptop-14,10.121.123.80
2026-02-05T01:06:55,peer5,git_archive_download,general-tools,internal,317472069,corp-laptop-11,10.139.146.74
2026-02-05T01:15:55,peer5,git_fetch,ai-orchestrator,crown_jewel,14308642,corp-workstation-7,10.233.131.209
2026-02-05T01:16:01,peer1,git_fetch,smartnic-fw,restricted,21149891,corp-laptop-22,10.88.13.83
2026-02-05T03:37:55,engineer.a,git_archive_download,accelerator-arch,restricted,360784926,corp-laptop-22,10.61.178.99
2026-02-05T03:53:30,peer2,git_archive_download,smartnic-fw,restricted,350635500,corp-laptop-11,10.138.31.134
2026-02-05T04:22:40,peer1,git_pull,accelerator-arch,restricted,36744740,corp-laptop-22,10.179.139.97
2026-02-05T04:33:11,peer1,git_fetch,smartnic-fw,restricted,46183702,corp-laptop-14,10.186.115.42
2026-02-05T05:45:15,engineer.a,git_fetch,accelerator-arch,restricted,42033313,corp-laptop-14,10.32.219.250
2026-02-05T06:07:48,peer4,git_pull,accelerator-arch,restricted,44436180,corp-workstation-7,10.112.190.210
2026-02-05T06:08:51,peer2,git_clone,accelerator-arch,restricted,260903935,corp-laptop-14,10.39.42.13
2026-02-05T06:53:29,engineer.a,git_fetch,general-tools,internal,37626937,corp-laptop-14,10.80.219.88
2026-02-05T08:07:01,peer1,git_pull,smartnic-fw,restricted,10548106,corp-laptop-11,10.55.185.235
2026-02-05T10:02:24,engineer.a,git_pull,general-tools,internal,27444872,corp-workstation-7,10.14.208.41
2026-02-05T12:07:20,engineer.a,git_fetch,accelerator-arch,restricted,43931880,corp-laptop-14,10.167.132.242
2026-02-05T12:32:26,peer1,git_archive_download,ai-orchestrator,crown_jewel,79520628,corp-laptop-14,10.231.114.219
2026-02-05T13:04:07,engineer.a,git_pull,build-pipelines,internal,19885181,corp-laptop-14,10.47.240.174
2026-02-05T13:56:29,peer2,git_pull,ai-orchestrator,crown_jewel,36654525,corp-laptop-11,10.189.161.180
2026-02-05T14:13:27,engineer.a,git_pull,smartnic-fw,restricted,33786914,corp-workstation-7,10.1.197.123
2026-02-05T14:34:26,peer5,git_fetch,ai-orchestrator,crown_jewel,14937801,corp-laptop-14,10.12.249.168
2026-02-05T14:50:36,peer3,git_fetch,smartnic-fw,restricted,34066830,corp-laptop-22,10.181.243.178
2026-02-05T16:32:38,peer1,git_fetch,build-pipelines,internal,27944386,corp-laptop-11,10.199.233.102
2026-02-05T17:45:32,peer4,git_fetch,build-pipelines,internal,49816399,corp-laptop-22,10.0.146.107
2026-02-05T19:09:55,peer2,git_pull,smartnic-fw,restricted,16440537,corp-workstation-7,10.7.25.23
2026-02-05T19:54:37,peer2,git_archive_download,smartnic-fw,restricted,138177637,corp-laptop-14,10.148.26.37
2026-02-05T20:08:19,peer2,git_fetch,ai-orchestrator,crown_jewel,20941245,corp-laptop-14,10.83.177.200
2026-02-05T20:15:34,engineer.a,git_pull,ai-orchestrator,crown_jewel,39098502,corp-laptop-14,10.237.99.248
2026-02-05T20:19:49,peer2,git_fetch,accelerator-arch,restricted,22891897,corp-workstation-7,10.31.143.150
2026-02-05T20:41:26,peer4,git_fetch,general-tools,internal,33038963,corp-workstation-7,10.65.173.11
2026-02-05T20:49:57,peer3,git_pull,general-tools,internal,21574493,corp-laptop-11,10.52.58.162
2026-02-05T21:06:27,peer3,git_archive_download,ai-orchestrator,crown_jewel,330604762,corp-laptop-14,10.168.1.73
2026-02-05T21:34:47,engineer.a,git_archive_download,build-pipelines,internal,214009657,corp-workstation-7,10.178.109.118
2026-02-05T21:40:26,peer2,git_fetch,build-pipelines,internal,36415921,corp-laptop-11,10.172.34.13
2026-02-05T21:56:22,peer1,git_fetch,ai-orchestrator,crown_jewel,27065962,corp-laptop-11,10.135.88.168
2026-02-05T22:07:02,peer4,git_archive_download,smartnic-fw,restricted,103187173,corp-laptop-22,10.147.60.215
2026-02-05T22:44:03,peer1,git_fetch,general-tools,internal,40630743,corp-laptop-22,10.4.246.107
2026-02-06T00:24:39,peer2,git_fetch,accelerator-arch,restricted,37074594,corp-workstation-7,10.101.103.113
2026-02-06T00:26:23,engineer.a,git_fetch,ai-orchestrator,crown_jewel,9879376,corp-laptop-14,10.17.213.78
2026-02-06T02:28:19,engineer.a,git_fetch,accelerator-arch,restricted,44493955,corp-workstation-7,10.201.128.101
2026-02-06T02:59:55,peer2,git_fetch,ai-orchestrator,crown_jewel,7209457,corp-workstation-7,10.185.236.62
2026-02-06T03:32:12,engineer.a,git_archive_download,general-tools,internal,159491917,corp-laptop-14,10.126.81.42
2026-02-06T04:19:33,engineer.a,git_clone,smartnic-fw,restricted,293894958,corp-workstation-7,10.188.25.216
2026-02-06T04:31:36,engineer.a,git_archive_download,smartnic-fw,restricted,291896334,corp-laptop-14,10.168.227.109
2026-02-06T04:47:27,peer2,git_clone,general-tools,internal,364566526,corp-laptop-11,10.176.94.251
2026-02-06T05:37:48,engineer.a,git_fetch,accelerator-arch,restricted,36161477,corp-laptop-14,10.43.104.59
2026-02-06T06:45:57,peer3,git_fetch,accelerator-arch,restricted,32762929,corp-workstation-7,10.186.18.125
2026-02-06T07:31:59,peer1,git_pull,general-tools,internal,11610825,corp-laptop-22,10.217.194.202
2026-02-06T08:20:19,peer2,git_clone,build-pipelines,internal,209337325,corp-workstation-7,10.109.153.30
2026-02-06T09:12:43,peer5,git_pull,ai-orchestrator,crown_jewel,18644513,corp-laptop-22,10.45.211.157
2026-02-06T09:18:17,peer3,git_fetch,smartnic-fw,restricted,15659058,corp-workstation-7,10.84.158.111
2026-02-06T09:39:10,peer1,git_fetch,accelerator-arch,restricted,33998686,corp-laptop-22,10.189.98.172
2026-02-06T10:18:30,peer2,git_fetch,build-pipelines,internal,31418800,corp-laptop-14,10.95.113.203
2026-02-06T10:26:00,peer3,git_clone,build-pipelines,internal,280315022,corp-workstation-7,10.176.136.253
2026-02-06T11:03:56,peer2,git_fetch,accelerator-arch,restricted,21440457,corp-workstation-7,10.114.7.157
2026-02-06T11:09:10,peer5,git_fetch,build-pipelines,internal,21852204,corp-laptop-22,10.191.252.25
2026-02-06T11:31:37,peer2,git_fetch,accelerator-arch,restricted,7246599,corp-laptop-11,10.103.227.100
2026-02-06T11:55:21,peer2,git_archive_download,general-tools,internal,209903225,corp-laptop-11,10.68.123.189
2026-02-06T12:40:30,peer5,git_archive_download,build-pipelines,internal,63184215,corp-workstation-7,10.27.235.35
2026-02-06T12:59:18,engineer.a,git_clone,general-tools,internal,128753029,corp-laptop-22,10.59.138.162
2026-02-06T13:31:34,peer5,git_pull,accelerator-arch,restricted,17836554,corp-laptop-11,10.219.179.114
2026-02-06T13:58:06,peer3,git_archive_download,general-tools,internal,390084062,corp-laptop-11,10.242.146.81
2026-02-06T14:49:18,peer4,git_clone,general-tools,internal,310461261,corp-workstation-7,10.157.148.231
2026-02-06T15:22:11,peer4,git_clone,smartnic-fw,restricted,141074936,corp-laptop-22,10.15.226.84
2026-02-06T17:06:46,engineer.a,git_fetch,ai-orchestrator,crown_jewel,14680006,corp-laptop-11,10.170.51.1
2026-02-06T18:04:14,engineer.a,git_archive_download,general-tools,internal,90999200,corp-workstation-7,10.144.26.202
2026-02-06T18:28:48,engineer.a,git_fetch,smartnic-fw,restricted,22182394,corp-workstation-7,10.60.89.146
2026-02-06T18:45:26,peer1,git_clone,build-pipelines,internal,162239806,corp-laptop-14,10.159.249.165
2026-02-06T19:30:17,peer3,git_fetch,ai-orchestrator,crown_jewel,31953748,corp-laptop-22,10.72.84.105
2026-02-06T19:33:18,peer2,git_archive_download,build-pipelines,internal,161121382,corp-laptop-22,10.214.209.108
2026-02-06T21:39:02,engineer.a,git_pull,accelerator-arch,restricted,26188312,corp-laptop-22,10.228.95.120
2026-02-06T21:51:21,engineer.a,git_fetch,ai-orchestrator,crown_jewel,26783365,corp-laptop-14,10.139.130.138
2026-02-06T22:26:56,peer1,git_fetch,general-tools,internal,18348089,corp-laptop-22,10.12.37.185
2026-02-06T22:27:31,peer2,git_pull,ai-orchestrator,crown_jewel,33714160,corp-workstation-7,10.146.232.197
2026-02-06T22:35:17,peer1,git_fetch,smartnic-fw,restricted,6452656,corp-workstation-7,10.31.61.122
